0.456000	0.832000
0.456000	0.832000
0.456000	0.832000
0.412000	0.788000
0.348000	0.536000
0.344000	0.236000
0.340000	0.216000
0.388000	0.172000
0.556000	0.188000
0.636000	0.252000
0.620000	0.364000
0.420000	0.528000
0.396000	0.536000
0.268000	0.524000
0.196000	0.472000
0.160000	0.404000
0.160000	0.320000
0.220000	0.284000
0.268000	0.308000
0.452000	0.364000
0.500000	0.428000
0.656000	0.516000
0.680000	0.584000
0.684000	0.616000
0.684000	0.616000
0.684000	0.616000
