0.780000	0.772000
0.780000	0.772000
0.780000	0.712000
0.784000	0.616000
0.784000	0.484000
0.784000	0.368000
0.784000	0.260000
0.776000	0.188000
0.700000	0.228000
0.608000	0.328000
0.512000	0.468000
0.408000	0.632000
0.328000	0.736000
0.308000	0.756000
0.268000	0.528000
0.268000	0.396000
0.268000	0.296000
0.268000	0.248000
