0.812000	0.708000
0.812000	0.708000
0.768000	0.768000
0.740000	0.800000
0.664000	0.832000
0.552000	0.872000
0.488000	0.872000
0.404000	0.856000
0.352000	0.820000
0.296000	0.712000
0.312000	0.604000
0.452000	0.516000
0.608000	0.436000
0.772000	0.288000
0.776000	0.212000
0.720000	0.172000
0.636000	0.156000
0.560000	0.144000
0.456000	0.136000
0.364000	0.148000
0.272000	0.192000
0.224000	0.220000
