0.756000	0.764000
0.756000	0.764000
0.748000	0.760000
0.692000	0.712000
0.624000	0.644000
0.584000	0.588000
0.532000	0.548000
0.492000	0.508000
0.464000	0.472000
0.420000	0.428000
0.320000	0.384000
0.244000	0.380000
0.188000	0.416000
0.140000	0.512000
0.172000	0.636000
0.272000	0.688000
0.400000	0.616000
0.476000	0.516000
0.608000	0.400000
0.692000	0.340000
0.736000	0.312000
0.776000	0.284000
